No.;Time;Source;Destination;Protocol;Length;Info;;;;;;;;;;time 1;time 2;delay;;Delay 2;Delay 3;Jitter
8613;165,523939;35.186.224.13;10.120.93.121;TLSv1.2;125;Application Data;;;;;;;;;;165,523939;165,523939;0;;0;0;0
8614;165,523939;35.186.224.13;10.120.93.121;TLSv1.2;225;Application Data;;;;;;;;;;165,523939;165,523939;0;;0;0;0
8615;165,523939;35.186.224.13;10.120.93.121;TLSv1.2;206;Application Data;;;;;;;;;;165,523939;165,523939;0;;-0,000175;0,000175;0,00035
8616;165,523939;35.186.224.13;10.120.93.121;TLSv1.2;93;Application Data;;;;;;;;;;165,523939;165,524114;0,000175;;-0,001563;0,001738;0,003301
8617;165,524114;10.120.93.121;35.186.224.13;TCP;54;60932  >  443 [ACK] Seq=189145 Ack=41851 Win=255 Len=0;;;;;;;;;;165,524114;165,525852;0,001738;;-0,026132;0,02787;0,054002
8618;165,525852;10.120.93.121;35.186.224.13;TLSv1.2;93;Application Data;;;;;;;;;;165,525852;165,553722;0,02787;;-0,017405;0,045275;0,06268
8619;165,553722;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=41851 Ack=189184 Win=3312 Len=0;;;;;;;;;;165,553722;165,598997;0,045275;;0,045275;0;-0,045275
8620;165,598997;35.186.224.13;10.120.93.121;TLSv1.2;125;Application Data;;;;;;;;;;165,598997;165,598997;0;;-0,000117;0,000117;0,000234
8621;165,598997;35.186.224.13;10.120.93.121;TLSv1.2;333;Application Data;;;;;;;;;;165,598997;165,599114;0,000117;;-0,008769;0,008886;0,017655
8622;165,599114;10.120.93.121;35.186.224.13;TCP;54;60932  >  443 [ACK] Seq=189184 Ack=42201 Win=253 Len=0;;;;;;;;;;165,599114;165,608;0,008886;;0,008886;0;-0,008886
8623;165,608;35.186.224.13;10.120.93.121;TLSv1.2;192;Application Data;;;;;;;;;;165,608;165,608;0;;-0,000114;0,000114;0,000228
8624;165,608;35.186.224.13;10.120.93.121;TLSv1.2;93;Application Data;;;;;;;;;;165,608;165,608114;0,000114;;-0,002556;0,00267;0,005226
8625;165,608114;10.120.93.121;35.186.224.13;TCP;54;60932  >  443 [ACK] Seq=189184 Ack=42378 Win=253 Len=0;;;;;;;;;;165,608114;165,610784;0,00267;;-0,042969;0,045639;0,088608
8626;165,610784;10.120.93.121;35.186.224.13;TLSv1.2;93;Application Data;;;;;;;;;;165,610784;165,656423;0,045639;;-0,47584;0,521479;0,997319
8627;165,656423;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=42378 Ack=189223 Win=3312 Len=0;;;;;;;;;;165,656423;166,177902;0,521479;;0,493165;0,028314;-0,464851
8628;166,177902;10.120.93.121;199.232.46.248;TCP;55;[TCP Keep-Alive] 60920  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1;;;;;;;;;;166,177902;166,206216;0,028314;;-0,723866;0,75218;1,476046
8629;166,206216;199.232.46.248;10.120.93.121;TCP;66;[TCP Keep-Alive ACK] 443  >  60920 [ACK] Seq=1 Ack=2 Win=424 Len=0 SLE=1 SRE=2;;;;;;;;;;166,206216;166,958396;0,75218;;0,751837;0,000343;-0,751494
8630;166,958396;34.98.74.57;10.120.93.121;TLSv1.2;127;Application Data;;;;;;;;;;166,958396;166,958739;0,000343;;-0,032721;0,033064;0,065785
8631;166,958739;10.120.93.121;34.98.74.57;TCP;54;60912  >  443 [FIN, ACK] Seq=2 Ack=74 Win=252 Len=0;;;;;;;;;;166,958739;166,991803;0,033064;;0,032858;0,000206;-0,032652
8632;166,991803;34.98.74.57;10.120.93.121;TCP;60;443  >  60912 [FIN, ACK] Seq=74 Ack=3 Win=265 Len=0;;;;;;;;;;166,991803;166,992009;0,000206;;-1,905598;1,905804;3,811402
8633;166,992009;10.120.93.121;34.98.74.57;TCP;54;60912  >  443 [ACK] Seq=3 Ack=75 Win=252 Len=0;;;;;;;;;;166,992009;168,897813;1,905804;;1,881472;0,024332;-1,85714
8634;168,897813;10.120.93.121;199.232.46.248;TCP;55;[TCP Keep-Alive] 60953  >  443 [ACK] Seq=793 Ack=321 Win=255 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)];;;;;;;;;;168,897813;168,922145;0,024332;;-0,681591;0,705923;1,387514
8635;168,922145;199.232.46.248;10.120.93.121;TCP;66;[TCP Keep-Alive ACK] 443  >  60953 [ACK] Seq=321 Ack=794 Win=299 Len=0 SLE=793 SRE=794;;;;;;;;;;168,922145;169,628068;0,705923;;0,642511;0,063412;-0,579099
8636;169,628068;10.120.93.121;34.92.0.27;TCP;55;[TCP Keep-Alive] 60985  >  443 [ACK] Seq=839 Ack=159 Win=259 Len=1;;;;;;;;;;169,628068;169,69148;0,063412;;-0,353056;0,416468;0,769524
8637;169,69148;34.92.0.27;10.120.93.121;TCP;66;[TCP Keep-Alive ACK] 443  >  60985 [ACK] Seq=159 Ack=840 Win=501 Len=0 SLE=839 SRE=840;;;;;;;;;;169,69148;170,107948;0,416468;;0,391674;0,024794;-0,36688
8638;170,107948;10.120.93.121;199.232.46.248;TCP;55;[TCP Keep-Alive] 60918  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1;;;;;;;;;;170,107948;170,132742;0,024794;;-1,510365;1,535159;3,045524
8639;170,132742;199.232.46.248;10.120.93.121;TCP;66;[TCP Keep-Alive ACK] 443  >  60918 [ACK] Seq=1 Ack=2 Win=298 Len=0 SLE=1 SRE=2;;;;;;;;;;170,132742;171,667901;1,535159;;1,535155;4,00E-06;-1,535151
8640;171,667901;10.120.93.121;199.232.46.249;TCP;55;[TCP Keep-Alive] 61041  >  443 [ACK] Seq=1299 Ack=23240 Win=64512 Len=1;;;;;;;;;;171,667901;171,667905;4,00E-06;;-0,019821;0,019825;0,039646
8641;171,667905;10.120.93.121;199.232.46.249;TCP;55;[TCP Keep-Alive] 61040  >  443 [ACK] Seq=1298 Ack=24925 Win=65536 Len=1;;;;;;;;;;171,667905;171,68773;0,019825;;0,002296;0,017529;0,015233
8642;171,68773;10.120.93.121;199.232.46.249;TCP;55;[TCP Keep-Alive] 61038  >  443 [ACK] Seq=1299 Ack=30571 Win=65536 Len=1;;;;;;;;;;171,68773;171,705259;0,017529;;0,017529;0;-0,017529
8643;171,705259;199.232.46.249;10.120.93.121;TCP;66;[TCP Keep-Alive ACK] 443  >  61041 [ACK] Seq=23240 Ack=1300 Win=148480 Len=0 SLE=1299 SRE=1300;;;;;;;;;;171,705259;171,705259;0;;-0,007389;0,007389;0,014778
8644;171,705259;199.232.46.249;10.120.93.121;TCP;66;[TCP Keep-Alive ACK] 443  >  61040 [ACK] Seq=24925 Ack=1299 Win=148480 Len=0 SLE=1298 SRE=1299;;;;;;;;;;171,705259;171,712648;0,007389;;-0,422415;0,429804;0,852219
8645;171,712648;199.232.46.249;10.120.93.121;TCP;66;[TCP Keep-Alive ACK] 443  >  61038 [ACK] Seq=30571 Ack=1300 Win=148480 Len=0 SLE=1299 SRE=1300;;;;;;;;;;171,712648;172,142452;0,429804;;0,429194;0,00061;-0,428584
8646;172,142452;10.120.93.121;199.232.46.248;TCP;54;60922  >  443 [FIN, ACK] Seq=2 Ack=1 Win=1057 Len=0;;;;;;;;;;172,142452;172,143062;0,00061;;-0,028444;0,029054;0,057498
8647;172,143062;10.120.93.121;118.98.113.218;TLSv1.2;891;Application Data;;;;;;;;;;172,143062;172,172116;0,029054;;0,029054;0;-0,029054
8648;172,172116;199.232.46.248;10.120.93.121;TCP;60;443  >  60922 [ACK] Seq=1 Ack=3 Win=306 Len=0;;;;;;;;;;172,172116;172,172116;0;;0;0;0
8649;172,172116;199.232.46.248;10.120.93.121;TLSv1.2;85;Encrypted Alert;;;;;;;;;;172,172116;172,172116;0;;-0,00013;0,00013;0,00026
8650;172,172116;199.232.46.248;10.120.93.121;TCP;60;443  >  60922 [FIN, ACK] Seq=32 Ack=3 Win=306 Len=0;;;;;;;;;;172,172116;172,172246;0,00013;;-0,024331;0,024461;0,048792
8651;172,172246;10.120.93.121;199.232.46.248;TCP;54;60922  >  443 [RST, ACK] Seq=3 Ack=32 Win=0 Len=0;;;;;;;;;;172,172246;172,196707;0,024461;;0,002348;0,022113;0,019765
8652;172,196707;118.98.113.218;10.120.93.121;TCP;60;443  >  61020 [ACK] Seq=2993002 Ack=15876 Win=511 Len=0;;;;;;;;;;172,196707;172,21882;0,022113;;0,022113;0;-0,022113
8653;172,21882;118.98.113.218;10.120.93.121;TLSv1.2;689;Application Data;;;;;;;;;;172,21882;172,21882;0;;-0,000127;0,000127;0,000254
8654;172,21882;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,21882;172,218947;0,000127;;2,00E-06;0,000125;0,000123
8655;172,218947;10.120.93.121;118.98.113.218;TCP;66;61020  >  443 [ACK] Seq=15876 Ack=2993637 Win=1060 Len=0 SLE=2995097 SRE=2996557;;;;;;;;;;172,218947;172,219072;0,000125;;0,000086;3,90E-05;-0,000047
8656;172,219072;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=2993637 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,219072;172,219111;3,90E-05;;-0,015835;0,015874;0,031709
8657;172,219111;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=2996557 Win=1060 Len=0;;;;;;;;;;172,219111;172,234985;0,015874;;0,015768;0,000106;-0,015662
8658;172,234985;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,234985;172,235091;0,000106;;-0,000022;0,000128;0,00015
8659;172,235091;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 8657#1] 61020  >  443 [ACK] Seq=15876 Ack=2996557 Win=1060 Len=0 SLE=2998017 SRE=2999477;;;;;;;;;;172,235091;172,235219;0,000128;;0,000077;5,10E-05;-0,000026
8660;172,235219;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=2996557 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,235219;172,23527;5,10E-05;;-0,000047;9,80E-05;0,000145
8661;172,23527;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=2999477 Win=1060 Len=0;;;;;;;;;;172,23527;172,235368;9,80E-05;;0,000098;0;-0,000098
8662;172,235368;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,235368;172,235368;0;;0;0;0
8663;172,235368;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,235368;172,235368;0;;-0,000054;5,40E-05;0,000108
8664;172,235368;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,235368;172,235422;5,40E-05;;-0,001082;0,001136;0,002218
8665;172,235422;10.120.93.121;118.98.113.218;TCP;66;61020  >  443 [ACK] Seq=15876 Ack=3002397 Win=1060 Len=0 SLE=3003857 SRE=3005317;;;;;;;;;;172,235422;172,236558;0,001136;;0,001049;8,70E-05;-0,000962
8666;172,236558;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=3002397 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,236558;172,236645;8,70E-05;;-0,004668;0,004755;0,009423
8667;172,236645;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3005317 Win=1060 Len=0;;;;;;;;;;172,236645;172,2414;0,004755;;0,004708;4,70E-05;-0,004661
8668;172,2414;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,2414;172,241447;4,70E-05;;-0,000049;9,60E-05;0,000145
8669;172,241447;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3006777 Win=1060 Len=0;;;;;;;;;;172,241447;172,241543;9,60E-05;;0,000096;0;-0,000096
8670;172,241543;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,241543;172,241543;0;;-0,000045;4,50E-05;0,00009
8671;172,241543;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,241543;172,241588;4,50E-05;;-0,000041;8,60E-05;0,000127
8672;172,241588;10.120.93.121;118.98.113.218;TCP;66;61020  >  443 [ACK] Seq=15876 Ack=3008237 Win=1060 Len=0 SLE=3009697 SRE=3011157;;;;;;;;;;172,241588;172,241674;8,60E-05;;0,000086;0;-0,000086
8673;172,241674;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=3008237 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,241674;172,241674;0;;-0,000046;4,60E-05;0,000092
8674;172,241674;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,241674;172,24172;4,60E-05;;0,000002;4,40E-05;0,000042
8675;172,24172;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3011157 Win=1060 Len=0;;;;;;;;;;172,24172;172,241764;4,40E-05;;-0,001721;0,001765;0,003486
8676;172,241764;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 8675#1] 61020  >  443 [ACK] Seq=15876 Ack=3011157 Win=1060 Len=0 SLE=3012617 SRE=3014077;;;;;;;;;;172,241764;172,243529;0,001765;;0,001765;0;-0,001765
8677;172,243529;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=3011157 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,243529;172,243529;0;;-0,00012;0,00012;0,00024
8678;172,243529;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,243529;172,243649;0,00012;;0,000037;8,30E-05;0,000046
8679;172,243649;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3014077 Win=1060 Len=0;;;;;;;;;;172,243649;172,243732;8,30E-05;;-0,003912;0,003995;0,007907
8680;172,243732;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3015537 Win=1060 Len=0;;;;;;;;;;172,243732;172,247727;0,003995;;0,003995;0;-0,003995
8681;172,247727;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,247727;172,247727;0;;0;0;0
8682;172,247727;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,247727;172,247727;0;;-0,000105;0,000105;0,00021
8683;172,247727;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,247727;172,247832;0,000105;;-0,00406;0,004165;0,008225
8684;172,247832;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3019917 Win=1060 Len=0;;;;;;;;;;172,247832;172,251997;0,004165;;0,004065;0,0001;-0,003965
8685;172,251997;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,251997;172,252097;0,0001;;-0,000025;0,000125;0,00015
8686;172,252097;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 8684#1] 61020  >  443 [ACK] Seq=15876 Ack=3019917 Win=1060 Len=0 SLE=3021377 SRE=3022837;;;;;;;;;;172,252097;172,252222;0,000125;;0,000125;0;-0,000125
8687;172,252222;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=3019917 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,252222;172,252222;0;;-0,000053;5,30E-05;0,000106
8688;172,252222;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,252222;172,252275;5,30E-05;;0;5,30E-05;0,000053
8689;172,252275;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3022837 Win=1060 Len=0;;;;;;;;;;172,252275;172,252328;5,30E-05;;-0,000027;8,00E-05;0,000107
8690;172,252328;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 8689#1] 61020  >  443 [ACK] Seq=15876 Ack=3022837 Win=1060 Len=0 SLE=3024297 SRE=3025757;;;;;;;;;;172,252328;172,252408;8,00E-05;;0,000046;3,40E-05;-0,000012
8691;172,252408;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=3022837 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,252408;172,252442;3,40E-05;;-0,00159;0,001624;0,003214
8692;172,252442;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3025757 Win=1060 Len=0;;;;;;;;;;172,252442;172,254066;0,001624;;0,001624;0;-0,001624
8693;172,254066;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,254066;172,254066;0;;0;0;0
8694;172,254066;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,254066;172,254066;0;;-0,000089;8,90E-05;0,000178
8695;172,254066;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,254066;172,254155;8,90E-05;;-0,0022;0,002289;0,004489
8696;172,254155;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3030137 Win=1060 Len=0;;;;;;;;;;172,254155;172,256444;0,002289;;0,002289;0;-0,002289
8697;172,256444;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,256444;172,256444;0;;0;0;0
8698;172,256444;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,256444;172,256444;0;;-0,000124;0,000124;0,000248
8699;172,256444;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=3031597 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,256444;172,256568;0,000124;;0,000043;8,10E-05;0,000038
8700;172,256568;10.120.93.121;118.98.113.218;TCP;66;61020  >  443 [ACK] Seq=15876 Ack=3031597 Win=1060 Len=0 SLE=3033057 SRE=3034517;;;;;;;;;;172,256568;172,256649;8,10E-05;;-0,001806;0,001887;0,003693
8701;172,256649;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3034517 Win=1060 Len=0;;;;;;;;;;172,256649;172,258536;0,001887;;0,001794;9,30E-05;-0,001701
8702;172,258536;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=3034517 Ack=15876 Win=511 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;172,258536;172,258629;9,30E-05;;-0,004937;0,00503;0,009967
8703;172,258629;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3035977 Win=1060 Len=0;;;;;;;;;;172,258629;172,263659;0,00503;;0,00503;0;-0,00503
8704;172,263659;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=3035977 Ack=15876 Win=511 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;172,263659;172,263659;0;;-0,000094;9,40E-05;0,000188
8705;172,263659;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=3037437 Ack=15876 Win=511 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;172,263659;172,263753;9,40E-05;;-0,000027;0,000121;0,000148
8706;172,263753;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3038897 Win=1060 Len=0;;;;;;;;;;172,263753;172,263874;0,000121;;0,000121;0;-0,000121
8707;172,263874;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=3038897 Ack=15876 Win=511 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;172,263874;172,263874;0;;-0,000042;4,20E-05;0,000084
8708;172,263874;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=3040357 Ack=15876 Win=511 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;172,263874;172,263916;4,20E-05;;-0,001788;0,00183;0,003618
8709;172,263916;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3041817 Win=1060 Len=0;;;;;;;;;;172,263916;172,265746;0,00183;;0,00183;0;-0,00183
8710;172,265746;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=3041817 Ack=15876 Win=511 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;172,265746;172,265746;0;;0;0;0
8711;172,265746;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,265746;172,265746;0;;-0,000091;9,10E-05;0,000182
8712;172,265746;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=3043277 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,265746;172,265837;9,10E-05;;0,000018;7,30E-05;0,000055
8713;172,265837;10.120.93.121;118.98.113.218;TCP;66;61020  >  443 [ACK] Seq=15876 Ack=3043277 Win=1060 Len=0 SLE=3044737 SRE=3046197;;;;;;;;;;172,265837;172,26591;7,30E-05;;-0,002223;0,002296;0,004519
8714;172,26591;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3046197 Win=1060 Len=0;;;;;;;;;;172,26591;172,268206;0,002296;;0,002296;0;-0,002296
8715;172,268206;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,268206;172,268206;0;;0;0;0
8716;172,268206;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,268206;172,268206;0;;-0,000119;0,000119;0,000238
8717;172,268206;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,268206;172,268325;0,000119;;-0,002364;0,002483;0,004847
8718;172,268325;10.120.93.121;118.98.113.218;TCP;66;61020  >  443 [ACK] Seq=15876 Ack=3049117 Win=1060 Len=0 SLE=3050577 SRE=3052037;;;;;;;;;;172,268325;172,270808;0,002483;;0,002483;0;-0,002483
8719;172,270808;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=3049117 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,270808;172,270808;0;;0;0;0
8720;172,270808;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,270808;172,270808;0;;-0,000139;0,000139;0,000278
8721;172,270808;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,270808;172,270947;0,000139;;0,000038;0,000101;0,000063
8722;172,270947;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3052037 Win=1060 Len=0;;;;;;;;;;172,270947;172,271048;0,000101;;-0,001073;0,001174;0,002247
8723;172,271048;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3054957 Win=1060 Len=0;;;;;;;;;;172,271048;172,272222;0,001174;;0,001174;0;-0,001174
8724;172,272222;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,272222;172,272222;0;;0;0;0
8725;172,272222;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,272222;172,272222;0;;-0,000112;0,000112;0,000224
8726;172,272222;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,272222;172,272334;0,000112;;-0,001824;0,001936;0,00376
8727;172,272334;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3059337 Win=1060 Len=0;;;;;;;;;;172,272334;172,27427;0,001936;;0,001936;0;-0,001936
8728;172,27427;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,27427;172,27427;0;;0;0;0
8729;172,27427;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,27427;172,27427;0;;-0,000095;9,50E-05;0,00019
8730;172,27427;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=3060797 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,27427;172,274365;9,50E-05;;0,000024;7,10E-05;0,000047
8731;172,274365;10.120.93.121;118.98.113.218;TCP;66;61020  >  443 [ACK] Seq=15876 Ack=3060797 Win=1060 Len=0 SLE=3062257 SRE=3063717;;;;;;;;;;172,274365;172,274436;7,10E-05;;-0,000691;0,000762;0,001453
8732;172,274436;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3063717 Win=1060 Len=0;;;;;;;;;;172,274436;172,275198;0,000762;;0,000678;8,40E-05;-0,000594
8733;172,275198;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,275198;172,275282;8,40E-05;;-0,010865;0,010949;0,021814
8734;172,275282;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 8732#1] 61020  >  443 [ACK] Seq=15876 Ack=3063717 Win=1060 Len=0 SLE=3065177 SRE=3066637;;;;;;;;;;172,275282;172,286231;0,010949;;0,010949;0;-0,010949
8735;172,286231;118.98.113.218;10.120.93.121;TCP;1514;[TCP Retransmission] 443  >  61020 [ACK] Seq=3063717 Ack=15876 Win=511 Len=1460;;;;;;;;;;172,286231;172,286231;0;;0;0;0
8736;172,286231;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,286231;172,286231;0;;-0,000114;0,000114;0,000228
8737;172,286231;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,286231;172,286345;0,000114;;0,000033;8,10E-05;0,000048
8738;172,286345;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3066637 Win=1060 Len=0;;;;;;;;;;172,286345;172,286426;8,10E-05;;-0,00191;0,001991;0,003901
8739;172,286426;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=15876 Ack=3069557 Win=1060 Len=0;;;;;;;;;;172,286426;172,288417;0,001991;;0,001991;0;-0,001991
8740;172,288417;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,288417;172,288417;0;;0;0;0
8741;172,288417;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;172,288417;172,288417;0;;-0,000131;0,000131;0,000262
8742;172,288417;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;172,288417;172,288548;0,000131;;-0,001983;0,002114;0,004097
8743;172,288548;10.120.93.121;118.98.113.218;TCP;66;61020  >  443 [ACK] Seq=15876 Ack=3072477 Win=1060 Len=0 SLE=3073937 SRE=3075397;;;;;;;;;;172,288548;172,290662;0,002114;;0,002114;0;-0,002114
